car_id,model,car_type,fuel_type,target_class,min_rating,mean_rating,max_speed,driver_rating_mean,driver_accident_mean,avg_destroy_degree,total_work_duration,speed_avg_mean,speed_avg_std,year,price,power,box
q-1219686k,Smart ForTwo,economy,petrol,break_bug,0.1,5.223275862068966,111.33249858806576,8.045402298850576,7.712643678160919,4.235294117647059,944,44.08045977011494,9.62020800708219,2014.0,890000.0,71.0,Механическая
V72431856M,Kia Rio X,economy,petrol,electro_bug,0.0,3.9289655172413793,169.18455338826254,8.083333333333334,7.752873563218391,3.8,875,47.47126436781609,11.595134599003671,2020.0,944900.0,100.0,Механическая
P-3038526g,Audi A3,premium,petrol,break_bug,0.1,5.200919540229886,105.6956817706418,8.017816091954023,7.166666666666667,4.302941176470589,852,44.51724137931034,10.122786142285124,2016.0,1645000.0,150.0,Робот с одним сцеплением
D-1410955h,VW Polo VI,economy,petrol,engine_ignition,0.1,4.202931034482758,197.36236055663448,8.047126436781609,7.540229885057471,2.6323529411764706,922,50.39080459770115,14.67399597009565,,,,
D-1248163R,Audi A4,premium,petrol,break_bug,0.93,5.525459770114943,115.08727760374153,8.033908045977013,7.591954022988506,2.4176470588235297,876,44.98850574712644,10.100642974867846,2015.0,2125000.0,150.0,Робот с одним сцеплением
Z20694511D,Kia Sportage,standart,petrol,another_bug,0.1,4.66316091954023,183.0,8.089080459770114,15.037037037037036,3.679411764705882,785,44.32758620689656,9.94503029990034,2018.0,1544900.0,150.0,Механическая
C-6629572u,Smart Coupe,economy,petrol,break_bug,0.1,5.337183908045977,115.8856474359196,8.040804597701149,7.459770114942529,4.088235294117647,960,44.63793103448276,10.72466490446836,,,,
t-8867045F,Kia Sportage,standart,petrol,another_bug,0.1,4.796206896551724,174.0,8.060344827586206,17.693548387096776,3.364705882352941,945,45.12643678160919,11.082251182694208,2018.0,1544900.0,150.0,Механическая
a-2041286I,VW Polo,economy,petrol,engine_check,0.1,4.612701149425288,157.87222778256535,8.041379310344828,18.873949579831933,3.302941176470588,1069,44.52873563218391,10.465842133881257,,,,
f57618195v,Renault Sandero,standart,petrol,engine_fuel,0.1,4.111091954022989,192.62987524934928,8.110919540229885,17.322314049586776,3.497058823529412,782,50.17816091954023,14.163267031812172,2018.0,697000.0,82.0,Механическая
i-7895274m,VW Polo VI,economy,petrol,wheel_shake,0.1,4.524137931034483,132.03169743650236,8.14367816091954,14.98360655737705,3.355882352941176,809,44.95402298850575,11.36001307291543,,,,
i19007345u,Mercedes-Benz E200,business,petrol,engine_overheat,0.1,4.002183908045977,181.876682668727,8.076436781609194,9.82183908045977,3.614705882352941,896,50.32183908045977,15.044054192285708,,,,
B-3724978v,VW Polo,economy,petrol,wheel_shake,0.1,4.624597701149425,168.73374160270765,8.1183908045977,18.260162601626018,2.947058823529412,804,43.86206896551724,10.609922734616056,,,,
N15209085J,VW Polo,economy,petrol,engine_ignition,0.1,4.39816091954023,183.8449634168533,7.983333333333332,7.718390804597701,3.152941176470588,842,50.94827586206897,15.707318437642218,,,,
M21896536R,Kia Rio,economy,petrol,wheel_shake,0.1,4.762758620689655,119.49541842695204,8.053448275862069,14.827868852459016,2.897058823529412,847,44.0919540229885,10.553614490717532,2020.0,944900.0,100.0,Механическая
J-2212008m,VW Polo VI,economy,petrol,wheel_shake,0.19,4.766666666666667,129.6853748483422,8.120689655172415,17.175,4.282352941176471,999,44.60344827586207,10.5878209919974,,,,
j-9398790z,Renault Sandero,standart,petrol,another_bug,0.1,4.736091954022989,200.0,8.13390804597701,18.716535433070867,3.888235294117647,925,45.36206896551724,11.021311372298598,2018.0,697000.0,82.0,Механическая
k15205794j,Kia Rio X-line,economy,petrol,another_bug,0.1,4.840459770114943,183.65447259359783,8.052873563218391,14.547826086956524,3.864705882352941,975,45.22413793103448,10.76825204676761,2020.0,944900.0,100.0,Механическая
E-2150699K,VW Polo,economy,petrol,engine_overheat,0.1,3.9955172413793103,192.25114586579247,7.829885057471265,8.781609195402298,3.047058823529412,900,49.27586206896552,13.575470615478936,,,,
x74754036i,Kia Sportage,standart,petrol,electro_bug,0.0,4.602816091954023,200.0,7.981609195402298,6.971264367816092,3.8117647058823527,860,49.747126436781606,13.066940494677237,2018.0,1544900.0,150.0,Механическая
d15380405J,VW Polo VI,economy,petrol,engine_check,0.1,4.529942528735632,156.98298040444377,8.137931034482758,18.910569105691057,2.844117647058824,857,45.82758620689656,10.35576061692009,,,,
z-1598953V,VW Tiguan,economy,petrol,electro_bug,0.0,4.473505747126437,179.11931840053498,8.031609195402298,7.563218390804598,3.929411764705882,909,47.89655172413793,13.322617114102828,,,,
l29142213W,Renault Sandero,standart,petrol,another_bug,0.1,4.522701149425288,184.0,8.091379310344829,20.246153846153845,4.055882352941176,965,44.0,10.622258231760162,2018.0,697000.0,82.0,Механическая
u94329520r,Renault Sandero,standart,petrol,gear_stick,0.1,4.539022988505747,119.36515997215496,7.824137931034484,8.467836257309942,3.544117647058824,856,43.747126436781606,10.615419465250902,2018.0,697000.0,82.0,Механическая
I22669475d,Kia Sportage,standart,petrol,engine_overheat,0.1,4.126954022988506,190.11791469991385,7.861494252873563,9.144508670520231,4.729411764705882,1082,49.66666666666666,13.130440885286522,2018.0,1544900.0,150.0,Механическая
C19987871T,Kia Rio X,economy,petrol,gear_stick,0.1,4.409080459770115,93.0,7.857471264367816,9.514450867052023,3.547058823529412,754,44.01724137931034,9.24394764527401,2020.0,944900.0,100.0,Механическая
o-2007726X,Kia Rio,economy,petrol,wheel_shake,0.1,4.622126436781609,119.26061390521777,8.125287356321838,17.214876033057852,3.355882352941176,908,45.206896551724135,9.4307796783637,2020.0,944900.0,100.0,Механическая
m22088268l,Smart ForTwo,economy,petrol,engine_ignition,0.1,3.7160344827586207,197.327032980334,8.054022988505748,7.5344827586206895,3.223529411764705,838,51.40229885057471,14.271893045455585,2014.0,890000.0,71.0,Механическая
J-7133460X,Kia Rio X-line,economy,petrol,break_bug,0.18,5.496954022988506,114.15000858797872,8.023563218390803,7.408045977011494,3.5794117647058825,855,44.39655172413793,10.207001431080144,2020.0,944900.0,100.0,Механическая
j18905567d,Kia Rio,economy,petrol,gear_stick,0.18,4.390919540229885,117.34052829878569,7.790804597701149,8.965116279069768,4.344117647058823,1116,44.10919540229885,11.075392002967693,2020.0,944900.0,100.0,Механическая
T87605457N,Kia Rio X,economy,petrol,engine_ignition,0.1,4.23448275862069,196.86087844460968,8.039655172413793,7.913793103448276,3.238235294117647,843,51.706896551724135,14.644545972105831,2020.0,944900.0,100.0,Механическая
T12554358v,Kia Rio,economy,petrol,electro_bug,0.0,4.468908045977011,182.6771650663985,8.039080459770116,7.977011494252873,4.226470588235294,763,49.770114942528735,15.870648481511587,2020.0,944900.0,100.0,Механическая
h-9430035Y,VW Polo VI,economy,petrol,gear_stick,0.1,4.501609195402299,100.97409680736844,7.8,8.522988505747126,4.029411764705882,977,44.3448275862069,10.288696964641211,,,,
O22101080f,Skoda Rapid,economy,petrol,another_bug,0.1,4.763045977011494,195.0,8.172413793103448,16.81981981981982,3.923529411764706,883,44.28735632183908,10.109124872476832,2019.0,847000.0,90.0,Механическая
Q71887331L,Smart ForFour,economy,petrol,another_bug,0.1,4.798275862068965,181.6191795547014,8.12816091954023,15.632,3.461764705882353,941,43.86206896551724,9.69556529791241,2014.0,890000.0,71.0,Механическая
q98465080J,Nissan Qashqai,standart,petrol,engine_fuel,0.1,4.046321839080459,167.24612671139062,8.160344827586208,17.902439024390244,3.6411764705882352,895,51.28735632183908,15.5767041457977,2017.0,1413000.0,115.0,Механическая
g16521808T,Nissan Qashqai,standart,petrol,engine_fuel,0.1,4.045402298850575,163.49877813594702,8.091379310344829,15.356521739130434,2.873529411764706,849,50.235632183908045,12.449049707322011,2017.0,1413000.0,115.0,Механическая
h-1921200Q,Tesla Model 3,premium,electro,break_bug,0.1,5.255344827586207,105.88639597817738,9.218390804597702,11.732558139534884,3.3588235294117648,858,45.867816091954026,9.939109347670035,,,,
Y11727925P,Renault Sandero,standart,petrol,break_bug,0.1,5.361896551724138,117.2940431937672,8.039080459770116,7.589595375722543,3.5352941176470587,899,45.13218390804597,11.315741700475412,2018.0,697000.0,82.0,Механическая
q92431240q,Kia Rio X,economy,petrol,break_bug,0.1,5.468218390804598,120.0,8.027586206896551,7.511494252873563,3.802941176470589,961,45.32758620689656,12.0893416933773,2020.0,944900.0,100.0,Механическая
A-1921611o,Kia Rio X,economy,petrol,wheel_shake,0.1,4.600344827586207,152.43212987618224,8.194252873563219,18.463636363636365,4.385294117647058,820,45.36206896551724,10.144673039105832,2020.0,944900.0,100.0,Механическая
F-7066018m,Kia Rio X,economy,petrol,wheel_shake,0.1,4.677298850574712,118.01747360814248,8.122988505747127,15.333333333333334,4.632352941176471,882,43.08045977011494,8.539223869653496,2020.0,944900.0,100.0,Механическая
J30439877U,VW Polo VI,economy,petrol,electro_bug,0.0,4.686781609195402,200.0,7.9270114942528735,7.293103448275862,3.497058823529412,862,48.3448275862069,13.251090116532303,,,,
l76478248L,Kia Sportage,standart,petrol,gear_stick,0.1,4.28264367816092,101.38763387873698,7.810919540229884,9.098265895953755,3.3529411764705883,974,44.10919540229885,9.58892825156286,2018.0,1544900.0,150.0,Механическая
p36740787D,Smart ForTwo,economy,petrol,engine_check,0.1,4.731551724137931,153.28482205240246,8.09367816091954,14.252032520325203,2.6941176470588237,959,45.86206896551724,11.967366430357735,2014.0,890000.0,71.0,Механическая
t-3165089E,Kia Rio,economy,petrol,engine_fuel,0.1,3.99948275862069,156.0859842414317,8.102298850574712,13.801587301587302,3.226470588235294,989,51.741379310344826,15.363300251518158,2020.0,944900.0,100.0,Механическая
t-1966351G,VW Polo,economy,petrol,electro_bug,0.0,4.522068965517241,162.29906105338816,7.986206896551724,7.183908045977011,4.164705882352941,850,48.3448275862069,13.289856696389322,,,,
I-1759097y,Hyundai Solaris,economy,petrol,engine_fuel,0.1,3.90735632183908,180.7941426629446,8.098850574712644,14.84920634920635,3.3588235294117648,908,49.76436781609196,15.176674199950517,2020.0,780000.0,100.0,Механическая
v14951627H,Smart ForFour,economy,petrol,wheel_shake,0.1,4.620689655172414,118.0,8.136781609195403,16.958333333333332,3.8794117647058814,930,42.80459770114943,9.26967718721311,2014.0,890000.0,71.0,Механическая
I-5231243q,Hyundai Solaris,economy,petrol,engine_overheat,0.1,4.177183908045977,198.9419691123896,7.9143678160919535,9.491329479768789,3.252941176470588,851,50.97701149425287,15.65485908536152,2020.0,780000.0,100.0,Механическая
P-1509985h,Renault Kaptur,standart,petrol,another_bug,0.1,4.706551724137931,177.95820656595114,8.1,17.129032258064516,3.5617647058823527,767,44.4080459770115,10.599386157281405,2020.0,1140000.0,114.0,Механическая
Z71955553Q,Kia Rio,economy,petrol,another_bug,0.25,4.812241379310345,167.61184003475722,8.16896551724138,16.83478260869565,3.902941176470588,757,44.62643678160919,9.62977031124966,2020.0,944900.0,100.0,Механическая
R-4978958a,Renault Kaptur,standart,petrol,engine_ignition,0.1,4.263333333333334,169.0,8.045977011494253,7.2988505747126435,2.8323529411764703,929,50.40229885057471,14.279181474666972,2020.0,1140000.0,114.0,Механическая
i22644848F,Smart Coupe,economy,petrol,another_bug,0.1,4.896551724137931,181.2348147265284,8.129310344827585,17.267857142857142,3.8058823529411767,964,44.67816091954023,9.60490512074843,,,,
y15813898N,Renault Kaptur,standart,petrol,engine_check,0.1,4.542356321839081,176.836413298117,8.229310344827587,17.13157894736842,3.597058823529412,880,46.32758620689656,10.70636124080152,2020.0,1140000.0,114.0,Механическая
y24799398d,Kia Rio,economy,petrol,engine_overheat,0.1,4.243045977011494,194.9760786859866,7.72183908045977,8.61271676300578,3.344117647058824,872,49.172413793103445,13.775413212271566,2020.0,944900.0,100.0,Механическая
W-1602334H,Smart Coupe,economy,petrol,engine_fuel,0.1,4.07816091954023,171.85004814166763,8.136781609195403,15.79310344827586,3.958823529411765,878,50.38505747126437,15.530168505579937,,,,
P-2086663p,VW Polo,economy,petrol,engine_ignition,0.1,3.965402298850575,197.9079391712164,8.02471264367816,7.109195402298851,2.591176470588235,826,51.87931034482759,16.329424046641602,,,,
A-1952360y,VW Polo VI,economy,petrol,engine_check,0.1,4.396954022988506,152.0,8.124712643678162,14.784,2.647058823529412,1004,45.53448275862069,9.475643588021631,,,,
f11353067l,VW Tiguan,economy,petrol,another_bug,0.1,4.69816091954023,175.11433481998597,8.058045977011494,14.61344537815126,4.076470588235294,882,44.172413793103445,10.754976690801945,,,,
Z20404510i,Skoda Rapid,economy,petrol,electro_bug,0.0,4.5023563218390805,165.00375926456525,7.964367816091953,7.379310344827586,4.579411764705882,839,51.58620689655172,15.09894282877254,2019.0,847000.0,90.0,Механическая
z-1370671x,VW Polo,economy,petrol,gear_stick,0.1,4.154310344827587,100.32935152288492,7.787931034482758,9.017241379310343,3.3588235294117648,779,45.13218390804597,9.224859530272834,,,,
i-1641236y,Mercedes-Benz GLC,business,petrol,break_bug,0.15,5.310114942528736,114.0377190366302,8.463793103448277,8.614942528735632,4.097058823529412,1006,44.58045977011494,9.852194838714404,2019.0,4690000.0,197.0,Классический автомат
q-2131513C,Nissan Qashqai,standart,petrol,break_bug,0.18,5.43316091954023,104.93084449764316,8.069540229885057,7.948275862068965,4.0,964,44.27586206896552,9.203153085176233,2017.0,1413000.0,115.0,Механическая
m10508273p,Skoda Rapid,economy,petrol,break_bug,0.1,5.544942528735633,111.1283170618472,8.02183908045977,7.166666666666667,2.911764705882353,816,45.0,10.753141764315586,2019.0,847000.0,90.0,Механическая
F-1309656v,Renault Kaptur,standart,petrol,gear_stick,0.1,4.5648850574712645,118.02843722742188,7.877586206896552,8.591954022988507,3.8705882352941177,825,44.92528735632184,10.69277448642433,2020.0,1140000.0,114.0,Механическая
X29439521Y,Smart Coupe,economy,petrol,wheel_shake,0.1,4.685574712643678,141.31664962964658,8.139080459770115,17.110169491525422,3.602941176470588,856,45.4080459770115,10.54799894334734,,,,
L56695370k,Kia Rio X,economy,petrol,another_bug,0.1,4.69316091954023,192.0,8.151149425287356,14.968,3.682352941176471,958,43.867816091954026,9.61813069039629,2020.0,944900.0,100.0,Механическая
w-3360902w,Smart ForFour,economy,petrol,another_bug,0.1,4.632816091954023,200.0,8.11896551724138,16.016806722689076,3.1911764705882355,854,45.75862068965517,10.735889265343593,2014.0,890000.0,71.0,Механическая
Z12981419x,Kia Rio X-line,economy,petrol,gear_stick,0.1,4.285344827586207,119.18247607967756,7.825287356321838,9.31791907514451,4.052941176470589,817,45.05172413793103,11.80245259188004,2020.0,944900.0,100.0,Механическая
Z82302317n,Kia Rio X-line,economy,petrol,wheel_shake,0.54,4.597298850574712,137.0357596346183,8.089655172413792,16.69747899159664,2.988235294117647,772,43.241379310344826,9.207267194166343,2020.0,944900.0,100.0,Механическая
u20627445L,Kia Rio,economy,petrol,another_bug,0.1,4.766436781609196,200.0,8.166666666666666,15.63963963963964,3.808823529411765,815,44.39655172413793,10.761104744583555,2020.0,944900.0,100.0,Механическая
i-2063652a,Kia Sportage,standart,petrol,another_bug,0.1,4.707011494252874,200.0,8.136206896551725,16.521367521367523,3.894117647058824,944,45.46551724137931,10.620433218755077,2018.0,1544900.0,150.0,Механическая
D53387197K,Kia Rio X-line,economy,petrol,wheel_shake,0.1,4.582356321839081,129.35581325414668,8.07816091954023,18.554621848739497,3.5558823529411767,867,43.54597701149425,9.772892846494528,2020.0,944900.0,100.0,Механическая
T46205315a,Renault Sandero,standart,petrol,break_bug,0.1,5.539885057471265,111.36865681769852,8.039080459770116,8.045977011494253,3.164705882352941,894,45.41379310344828,10.384015867148928,2018.0,697000.0,82.0,Механическая
o-1654709m,Skoda Rapid,economy,petrol,another_bug,0.1,4.745862068965517,200.0,8.108045977011495,17.85217391304348,3.6676470588235297,948,43.58045977011494,9.735927613360314,2019.0,847000.0,90.0,Механическая
Y18898842Z,Nissan Qashqai,standart,petrol,electro_bug,0.0,4.140632183908046,195.0,7.98735632183908,7.626436781609195,3.2029411764705884,880,49.298850574712645,14.447925180585123,2017.0,1413000.0,115.0,Механическая
U-1438444g,Smart ForFour,economy,petrol,engine_fuel,0.1,4.082068965517241,167.2521003392712,8.048850574712644,15.816,4.585294117647059,1067,48.14367816091954,14.055506819110574,2014.0,890000.0,71.0,Механическая
B22148840H,Hyundai Solaris,economy,petrol,wheel_shake,0.25,4.675,119.0,8.095977011494254,14.956140350877194,3.679411764705882,916,43.68390804597701,11.368655555850255,2020.0,780000.0,100.0,Механическая
p-7909067P,Hyundai Solaris,economy,petrol,engine_ignition,0.1,4.617528735632185,186.25183847898808,7.974712643678161,7.114942528735632,3.0,787,50.01724137931034,15.07609758384391,2020.0,780000.0,100.0,Механическая
K82118402p,VW Polo,economy,petrol,break_bug,0.78,5.422988505747127,121.8886583430138,7.967241379310344,7.219653179190751,3.135294117647059,858,43.770114942528735,10.781273798888344,,,,
P-1904625Y,Kia Rio X-line,economy,petrol,gear_stick,0.61,4.571264367816092,118.58739314987572,7.746551724137931,9.224137931034482,3.864705882352941,948,44.48275862068966,10.436000461902118,2020.0,944900.0,100.0,Механическая
B63005670E,Smart ForTwo,economy,petrol,another_bug,0.1,4.73396551724138,200.0,8.147701149425288,16.483870967741936,3.6176470588235294,1020,44.798850574712645,10.68626685279847,2014.0,890000.0,71.0,Механическая
a-1298983n,Renault Kaptur,standart,petrol,gear_stick,0.1,4.467758620689655,116.70006453626114,7.832183908045977,8.705202312138729,3.7588235294117647,895,45.1551724137931,11.030910418101604,2020.0,1140000.0,114.0,Механическая
a-8447401l,Smart Coupe,economy,petrol,break_bug,0.54,5.287068965517242,101.4106326020554,8.002298850574713,7.028735632183908,3.0205882352941176,950,43.85057471264368,10.422883600902848,,,,
i13565099o,Renault Kaptur,standart,petrol,engine_overheat,0.1,3.7518390804597694,197.2891868894773,7.862643678160919,9.61271676300578,4.5,867,50.56896551724138,14.482732874869155,2020.0,1140000.0,114.0,Механическая
f-1485816K,VW Tiguan,economy,petrol,gear_stick,0.1,4.473793103448276,110.58112161024386,7.829310344827586,8.89080459770115,3.982352941176471,854,44.39080459770115,10.763196037620803,,,,
g15201375h,Kia Rio X-line,economy,petrol,gear_stick,0.1,4.368275862068966,112.80222331214486,7.852298850574712,9.226744186046512,3.767647058823529,984,44.5,9.93141218442164,2020.0,944900.0,100.0,Механическая
d-1056916g,Kia Sportage,standart,petrol,break_bug,0.1,5.319540229885058,123.34376642323302,7.985632183908046,7.310344827586207,3.5294117647058822,852,43.293103448275865,9.98381688341142,2018.0,1544900.0,150.0,Механическая
w-8386823A,Kia Rio X-line,economy,petrol,another_bug,0.1,4.773735632183908,200.0,8.13390804597701,18.983193277310924,4.1000000000000005,825,45.31609195402299,10.360444715199147,2020.0,944900.0,100.0,Механическая
e14576423c,Nissan Qashqai,standart,petrol,engine_ignition,0.1,4.002298850574713,182.40711171431923,7.994827586206896,7.614942528735632,2.7588235294117647,935,50.07471264367816,15.341588182180844,2017.0,1413000.0,115.0,Механическая
U15626570a,VW Tiguan,economy,petrol,electro_bug,0.0,4.179310344827586,177.29520056355477,8.016666666666667,7.5491329479768785,3.779411764705882,812,49.62643678160919,15.972649743584824,,,,
C16763454I,VW Polo VI,economy,petrol,gear_stick,0.1,4.477931034482759,120.32273729177884,7.887356321839081,8.482758620689655,4.091176470588235,914,44.48850574712644,10.166668028157725,,,,
p-1077837n,VW Polo VI,economy,petrol,engine_fuel,0.1,4.3148275862068965,177.2981381736654,8.059770114942529,18.24,3.597058823529412,766,50.58045977011494,15.64792799876206,,,,
x-1500687G,Skoda Rapid,economy,petrol,engine_check,0.1,4.51683908045977,152.00961431052818,8.144252873563218,15.638461538461538,2.647058823529412,1038,44.33908045977012,9.46761875710598,2019.0,847000.0,90.0,Механическая
H22971297C,Smart ForFour,economy,petrol,wheel_shake,0.1,4.55683908045977,119.0,8.108620689655172,17.243478260869566,4.8088235294117645,1120,44.11494252873563,9.325117163461536,2014.0,890000.0,71.0,Механическая
v99331575G,Hyundai Solaris,economy,petrol,engine_ignition,0.1,4.121206896551724,186.7842207031385,7.949425287356322,7.068965517241379,2.570588235294118,818,52.00574712643678,14.692020218781884,2020.0,780000.0,100.0,Механическая
H-7693291w,Mercedes-Benz GLC,business,petrol,gear_stick,0.1,4.323793103448276,127.47051949945131,8.255172413793105,10.086206896551724,3.911764705882353,921,45.86206896551724,11.474195642258968,2019.0,4690000.0,197.0,Классический автомат
f61114188C,VW Polo,economy,petrol,wheel_shake,0.44,4.656206896551724,119.0,8.139655172413793,15.008403361344538,4.15,922,44.1551724137931,10.9862789739131,,,,
B-3413598z,Smart Coupe,economy,petrol,another_bug,0.1,4.573620689655172,167.0,8.109770114942528,19.690265486725664,3.0647058823529414,805,43.45402298850575,9.809495277273149,,,,
J-2163633P,Smart ForFour,economy,petrol,electro_bug,0.0,4.091609195402299,200.0,8.157471264367816,7.804597701149425,3.8176470588235296,940,48.672413793103445,15.01566187866439,2014.0,890000.0,71.0,Механическая
c96131700J,VW Polo VI,economy,petrol,another_bug,0.1,4.539540229885057,168.8894381584821,8.158045977011493,17.80672268907563,3.7235294117647055,886,43.87931034482759,10.037060089696077,,,,
Q-1467343c,Smart ForTwo,economy,petrol,gear_stick,0.1,4.569885057471264,104.4658514695168,7.783908045977012,8.60344827586207,4.347058823529412,1006,44.27586206896552,10.014659376720315,2014.0,890000.0,71.0,Механическая
K47229301D,Mini Cooper,business,petrol,engine_check,0.1,4.679080459770114,170.71923754961594,8.172988505747126,17.130769230769232,3.176470588235294,841,44.1551724137931,11.710084173795886,2014.0,1950000.0,231.0,Классический автомат
Y-1641594R,VW Tiguan,economy,petrol,another_bug,0.1,4.86367816091954,172.08779508238806,8.12816091954023,19.65354330708661,3.7588235294117647,895,44.89080459770115,10.907632499663915,,,,
q33500226d,VW Polo VI,economy,petrol,engine_fuel,0.1,3.898850574712644,167.38091760157695,7.9977011494252865,15.73394495412844,4.108823529411764,958,50.5632183908046,14.600024664976624,,,,
x-8934991u,Smart Coupe,economy,petrol,engine_fuel,0.1,4.329137931034483,189.1875556857601,8.059195402298851,15.0,4.855882352941176,982,50.02298850574713,13.3012903120406,,,,
H41383708k,Hyundai Solaris,economy,petrol,another_bug,0.1,4.805459770114942,187.4362886043643,8.139655172413793,18.103174603174605,3.297058823529412,918,45.22988505747127,9.276985195739613,2020.0,780000.0,100.0,Механическая
g91653716Y,Hyundai Solaris,economy,petrol,engine_overheat,0.1,4.026954022988505,184.1024563499222,7.738505747126437,8.545977011494253,3.45,759,48.22988505747127,14.23437275108284,2020.0,780000.0,100.0,Механическая
C11147530X,MINI CooperSE,business,electro,another_bug,0.1,4.762298850574712,185.1954015402653,8.164942528735633,15.672566371681416,3.652941176470588,862,44.7183908045977,11.195375064241835,2014.0,1950000.0,231.0,Классический автомат
u-2300894n,Kia Sportage,standart,petrol,engine_check,0.1,4.534655172413793,186.7902822918467,8.105747126436782,21.584745762711865,3.676470588235294,881,45.68390804597701,11.25829557797162,2018.0,1544900.0,150.0,Механическая
Q17527154g,Nissan Qashqai,standart,petrol,gear_stick,0.1,4.301149425287356,113.84261391173504,7.804597701149425,8.919540229885058,3.864705882352941,773,44.55172413793103,9.775229542936671,2017.0,1413000.0,115.0,Механическая
m-2207671H,Smart ForFour,economy,petrol,engine_overheat,0.1,3.89132183908046,181.46709819205057,7.7666666666666675,9.408045977011492,4.008823529411765,1003,50.56896551724138,15.040345051576454,2014.0,890000.0,71.0,Механическая
n21219044S,Volkswagen ID.4 ,premium,electro,electro_bug,0.0,4.2172413793103445,197.0,9.122988505747127,12.052023121387284,4.347058823529412,838,50.57471264367816,14.557545514949943,,,,
Y-1909289A,Kia Rio X,economy,petrol,engine_check,0.1,4.662241379310345,162.80299103075882,8.099425287356322,15.726495726495726,3.047058823529412,805,43.64942528735632,9.29591088626437,2020.0,944900.0,100.0,Механическая
n31468349R,VW Polo,economy,petrol,break_bug,0.33,5.431494252873564,111.28419645369831,7.968965517241378,6.488505747126437,3.147058823529412,848,44.55172413793103,10.725431525268764,,,,
r32178017j,Kia Rio X,economy,petrol,another_bug,0.1,4.579885057471264,181.2322252094958,8.17183908045977,18.88976377952756,4.632352941176471,881,44.798850574712645,11.143820644445857,2020.0,944900.0,100.0,Механическая
q83106491d,Kia Sportage,standart,petrol,another_bug,0.1,4.57683908045977,182.0,8.158045977011493,15.338842975206612,3.5794117647058825,863,43.5632183908046,10.394197079846462,2018.0,1544900.0,150.0,Механическая
w30595040m,Nissan Qashqai,standart,petrol,break_bug,0.1,5.227701149425287,112.99088230027456,7.975862068965517,6.919540229885057,3.2411764705882358,839,45.55747126436781,10.213027294417188,2017.0,1413000.0,115.0,Механическая
x-1954941U,Renault Sandero,standart,petrol,engine_fuel,0.1,3.734080459770115,175.58048182195347,8.013218390804598,13.83898305084746,4.135294117647058,905,49.0,13.927143207387337,2018.0,697000.0,82.0,Механическая
V-3403078z,VW Tiguan,economy,petrol,wheel_shake,0.1,4.7346551724137935,125.18672045856871,8.019540229885058,13.603305785123966,3.6852941176470586,870,44.5,10.997503657885376,,,,
a10804017l,Smart ForFour,economy,petrol,break_bug,0.1,5.281091954022989,110.06039104981753,8.01264367816092,7.242774566473988,4.017647058823529,1015,44.70114942528736,9.893788490477547,2014.0,890000.0,71.0,Механическая
Y11021530E,Renault Kaptur,standart,petrol,gear_stick,0.1,4.438103448275863,102.879120339451,7.851149425287356,9.114942528735632,4.267647058823529,933,44.11494252873563,10.029926650249974,2020.0,1140000.0,114.0,Механическая
w-1503651B,VW Polo VI,economy,petrol,electro_bug,0.0,4.397241379310345,185.54671444768323,8.001149425287357,7.270114942528735,3.770588235294117,939,50.95977011494253,15.593224849867449,,,,
r-6945448j,BMW 320i,business,petrol,another_bug,0.45,4.641091954022988,200.0,8.155172413793103,18.748031496062996,3.5323529411764705,859,44.27586206896552,9.926539024161748,,,,
Z11816007p,VW Tiguan,economy,petrol,engine_ignition,0.1,4.012241379310344,181.29541569964903,7.992528735632185,7.248554913294797,3.011764705882353,749,51.43103448275862,14.605936004026493,,,,
x13838636N,VW Tiguan,economy,petrol,engine_check,0.15,4.85867816091954,148.0,7.973563218390805,14.338582677165354,3.126470588235294,886,44.5632183908046,9.99734201603385,,,,
t-1367911e,VW Polo VI,economy,petrol,break_bug,0.46,5.412816091954023,111.63192064403034,8.02183908045977,7.695402298850575,3.244117647058824,826,45.706896551724135,10.230310773433452,,,,
v56255169f,Renault Kaptur,standart,petrol,electro_bug,0.0,4.536206896551724,200.0,7.961494252873563,7.948275862068965,2.923529411764706,819,50.11494252873563,14.255249747808724,2020.0,1140000.0,114.0,Механическая
B-4259316m,Kia Sportage,standart,petrol,electro_bug,0.0,4.329885057471264,179.10130948259808,7.996551724137931,7.551724137931035,4.079411764705882,777,51.3448275862069,15.472390167151053,2018.0,1544900.0,150.0,Механическая
v-7924266I,Smart ForTwo,economy,petrol,engine_overheat,0.1,4.245402298850575,185.4665796029404,7.853448275862069,9.213872832369942,4.3500000000000005,692,47.52873563218391,13.435213055148033,2014.0,890000.0,71.0,Механическая
L12695976N,MINI CooperSE,business,electro,engine_check,0.1,4.490632183908046,149.0,8.194827586206896,14.382113821138212,2.7058823529411766,839,45.78735632183908,11.106195787851084,2014.0,1950000.0,231.0,Классический автомат
q-8187613B,Skoda Rapid,economy,petrol,engine_overheat,0.1,4.054770114942529,197.73130911925824,7.801724137931035,9.087719298245617,3.779411764705882,888,50.747126436781606,14.986482071323302,2019.0,847000.0,90.0,Механическая
e16015891b,Kia Sportage,standart,petrol,engine_fuel,0.1,4.233908045977012,162.6819294917136,8.122413793103448,14.91150442477876,3.067647058823529,754,49.7816091954023,14.144118071065394,2018.0,1544900.0,150.0,Механическая
