model,car_type,fuel_type,max_speed,avg_destroy_degree,speed_avg_mean,speed_avg_std,min_rating,mean_rating,driver_rating_mean,driver_accident_mean,total_work_duration,target_class,target_reg
Nissan Qashqai,standart,petrol,178.0,3.1176470588235294,50.701149425287355,14.509406908781454,0.0,4.203620689655172,8.11896551724138,8.258620689655173,839,electro_bug,37.82
Kia Rio X-line,economy,petrol,178.34142333335305,3.3117647058823527,50.38505747126437,14.367030567856336,0.1,4.153505747126437,8.047701149425286,7.5,1031,engine_ignition,55.16
Nissan Qashqai,standart,petrol,152.0,3.0441176470588234,44.14942528735632,8.177975123735921,0.1,4.690114942528736,8.195402298850574,18.05128205128205,973,engine_check,45.31
MINI CooperSE,business,electro,177.41122346911746,3.5794117647058825,44.87931034482759,10.221383433293783,0.1,4.648390804597701,8.2,18.371900826446282,898,another_bug,76.97
Kia Rio,economy,petrol,171.0,3.7588235294117647,49.5632183908046,15.058422757396245,0.0,4.357068965517241,8.020114942528735,6.741379310344827,754,electro_bug,29.9
Tesla Model 3,premium,electro,157.0,3.0500000000000003,44.08620689655172,10.764882666522587,0.1,4.665287356321839,9.271264367816093,23.647058823529413,890,engine_check,106.04
Hyundai Solaris,economy,petrol,115.01107837243276,4.526470588235294,45.36206896551724,11.735571550856566,0.1,5.190977011494253,7.998850574712644,7.316091954022989,934,break_bug,36.1
BMW 320i,business,petrol,96.66877847439612,3.8823529411764706,44.31609195402299,9.927952871700661,0.1,4.530459770114942,7.79655172413793,9.160919540229886,900,gear_stick,36.59
Nissan Qashqai,standart,petrol,198.49355575567736,3.5205882352941176,51.62643678160919,14.726155094846824,0.1,4.067183908045977,7.855172413793103,8.953488372093023,823,engine_overheat,33.38
Smart Coupe,economy,petrol,95.29709052872508,3.5470588235294116,45.0632183908046,9.217445321378792,0.1,4.448850574712644,7.907471264367817,9.526315789473685,948,gear_stick,28.44
Smart Coupe,economy,petrol,108.13548459938808,4.276470588235294,44.43103448275862,10.26264127113852,0.1,4.281206896551724,7.828160919540229,9.248554913294798,870,gear_stick,32.75
Smart ForTwo,economy,petrol,108.70420693741124,3.385294117647059,45.247126436781606,9.989698035446951,0.1,5.366264367816092,8.047126436781609,7.787356321839081,793,break_bug,32.19
Kia Rio,economy,petrol,140.05022153800846,3.658823529411765,44.48850574712644,10.833868168313943,0.1,4.765747126436781,8.032758620689656,14.541284403669724,750,wheel_shake,25.53
Smart ForFour,economy,petrol,199.85385101809825,2.947058823529412,50.53448275862069,15.249996323973454,0.1,4.106896551724138,8.06264367816092,7.373563218390805,877,engine_ignition,58.32
Kia Rio X,economy,petrol,106.29585009889864,3.4499999999999997,44.14367816091954,9.745136046579395,0.1,4.353850574712644,7.786781609195403,8.994252873563218,763,gear_stick,25.95
Nissan Qashqai,standart,petrol,194.00585646463287,3.402941176470588,50.10344827586207,14.840994998629043,0.1,4.370287356321839,8.107471264367817,15.131578947368421,850,engine_fuel,49.1
VW Polo,economy,petrol,177.79125608720352,3.2294117647058824,49.689655172413794,13.583235455131435,0.1,4.032988505747126,8.120689655172415,16.793388429752067,860,engine_fuel,38.43
Audi A3,premium,petrol,100.82362867097837,3.9764705882352938,43.35057471264368,9.537154282411736,0.1,4.4351724137931035,7.933908045977011,9.040229885057471,788,gear_stick,32.39
VW Polo VI,economy,petrol,194.8139484918855,3.2941176470588234,51.132183908045974,16.811426022618043,0.1,3.886264367816092,8.029885057471265,7.890804597701149,850,engine_ignition,54.92
Skoda Rapid,economy,petrol,115.4105511045894,4.111764705882353,45.14367816091954,10.980647202352237,1.14,5.614655172413793,8.075287356321839,7.672413793103448,896,break_bug,30.43
Audi Q3,premium,petrol,170.66833416825466,4.694117647058824,47.67816091954023,12.899786486446994,0.1,4.280689655172414,8.220689655172414,19.38053097345133,883,engine_fuel,32.33
Renault Sandero,standart,petrol,101.35066955515344,3.764705882352941,44.71264367816092,10.881822405577132,0.1,4.368850574712644,7.781609195402299,8.820809248554914,956,gear_stick,36.65
VW Tiguan,economy,petrol,179.09614975815202,3.6441176470588235,48.827586206896555,13.857830487353523,0.1,4.180862068965517,8.03448275862069,16.691056910569106,916,engine_fuel,44.6
Volkswagen ID.4 ,premium,electro,190.9159427349584,3.8323529411764707,51.40229885057471,15.515019588612432,0.1,4.1402873563218385,9.167241379310344,21.696428571428573,926,engine_fuel,58.11
Kia Rio X,economy,petrol,182.81899273276517,3.908823529411765,49.37356321839081,14.467967086745393,0.1,3.971034482758621,7.8212643678160925,9.186046511627907,1055,engine_overheat,29.2
Hyundai Solaris,economy,petrol,111.13270875205193,3.7176470588235295,45.05747126436781,10.794835333117023,0.79,4.394310344827586,7.79367816091954,9.264367816091953,865,gear_stick,36.53
Kia Sportage,standart,petrol,194.1824862473049,3.8,49.95977011494253,14.584558781812431,0.1,3.9861494252873566,7.854597701149426,9.25287356321839,859,engine_overheat,37.83
Renault Sandero,standart,petrol,187.2638758380245,5.047058823529412,48.52298850574713,13.847519768318477,0.1,4.229655172413794,7.756896551724139,8.850574712643677,945,engine_overheat,25.05
Hyundai Solaris,economy,petrol,195.26724961265023,4.408823529411765,48.45977011494253,13.69047143232595,0.0,4.366379310344827,8.02528735632184,7.764367816091954,879,electro_bug,27.59
Skoda Rapid,economy,petrol,157.02620014633936,3.1999999999999997,44.44827586206897,10.696829653697547,0.1,4.330287356321839,8.07816091954023,15.477477477477477,865,engine_check,50.98
Mercedes-Benz E200,business,petrol,188.92810741239467,3.326470588235294,50.05172413793103,15.000681002413755,0.0,4.24080459770115,8.202298850574714,8.436781609195402,720,electro_bug,42.45
Kia Rio,economy,petrol,173.80469567696747,3.35,46.21264367816092,10.60568398807733,0.1,4.594367816091954,8.136206896551725,18.217391304347824,815,engine_check,42.13
Smart ForTwo,economy,petrol,197.1885072297576,3.4411764705882355,50.38505747126437,13.563211282203612,0.1,3.985,7.854022988505746,9.482758620689655,821,engine_overheat,41.62
Smart ForFour,economy,petrol,126.29943590039908,4.120588235294117,43.85057471264368,9.915281293841554,0.1,4.638908045977011,8.151724137931035,15.28688524590164,961,wheel_shake,23.11
VW Polo,economy,petrol,161.60087880132605,2.976470588235294,43.741379310344826,10.374313005729155,0.1,4.572758620689655,7.996551724137931,14.932773109243698,802,engine_check,57.24
Nissan Qashqai,standart,petrol,107.96416250470932,3.682352941176471,44.62643678160919,10.116294413648227,0.19,4.315459770114942,7.824712643678161,9.25287356321839,798,gear_stick,36.41
Smart ForTwo,economy,petrol,186.23226150576463,3.5,44.03448275862069,9.064889104164445,0.1,4.602183908045977,8.060344827586206,15.595238095238095,924,another_bug,76.65
VW Polo,economy,petrol,161.41404016779333,2.6999999999999997,44.09770114942529,9.90455581531102,0.1,4.700862068965518,8.139655172413793,15.008620689655173,754,engine_check,71.35
VW Tiguan,economy,petrol,195.4337692764203,3.1852941176470586,51.833333333333336,14.231400328100223,0.1,4.317298850574713,7.777011494252874,9.10919540229885,851,engine_overheat,36.36
Mini Cooper,business,petrol,184.62486738315505,2.985294117647059,51.247126436781606,14.506999220272428,0.0,4.267873563218391,8.09080459770115,7.4655172413793105,850,electro_bug,35.75
VW Polo VI,economy,petrol,130.2855817628742,3.411764705882353,44.88505747126437,10.698090464753681,0.1,4.754597701149425,7.791954022988506,9.063218390804598,870,gear_stick,28.29
BMW 320i,business,petrol,200.0,4.052941176470589,42.64367816091954,9.842079073903891,0.12,4.701724137931035,8.2316091954023,13.556451612903226,903,another_bug,77.3
Smart ForFour,economy,petrol,189.84409110690984,2.4676470588235295,51.58045977011494,15.155146317439383,0.1,3.8382758620689654,7.998850574712644,7.413793103448276,891,engine_ignition,65.04
VW Polo,economy,petrol,197.44189652897117,3.161764705882353,48.735632183908045,13.590594988497964,0.1,4.5104597701149425,7.841954022988506,9.144508670520231,912,engine_overheat,48.35
Renault Kaptur,standart,petrol,179.83887084230054,3.1882352941176473,44.38505747126437,9.586599856961131,0.1,4.6658620689655175,8.124712643678162,16.305084745762713,813,another_bug,81.7
Kia Rio X,economy,petrol,164.0,2.985294117647059,44.1551724137931,11.47170692602854,0.1,4.401206896551724,8.130459770114943,17.91304347826087,709,engine_check,52.65
Kia Rio X-line,economy,petrol,108.49259670099732,3.591176470588235,43.53448275862069,9.871220826117044,0.1,5.312356321839081,7.950574712643679,7.7298850574712645,924,break_bug,26.72
Smart Coupe,economy,petrol,192.3250998894841,4.126470588235295,49.64942528735632,14.82764465148025,0.1,4.0937931034482755,7.801149425287357,9.109826589595375,926,engine_overheat,42.44
VW Tiguan,economy,petrol,187.0,3.8676470588235294,44.68390804597701,9.65162388401206,0.27,4.789022988505747,8.135632183908045,15.387596899224807,943,another_bug,55.49
VW Polo,economy,petrol,105.54769989670436,3.5264705882352945,44.264367816091955,10.88506403114815,0.1,4.574655172413793,7.83448275862069,9.279069767441861,849,gear_stick,31.9
Kia Rio X-line,economy,petrol,160.17149409227414,3.1676470588235297,45.293103448275865,10.088639442673403,0.1,4.29919540229885,8.087931034482759,16.84070796460177,855,engine_check,48.4
Nissan Qashqai,standart,petrol,187.71092500978972,2.864705882352941,49.47701149425287,14.55891123056667,0.1,4.041551724137931,7.941954022988506,7.14367816091954,968,engine_ignition,59.25
Hyundai Solaris,economy,petrol,183.7932291697112,3.0647058823529414,48.67816091954023,13.273028197178222,0.1,4.122816091954023,8.024137931034483,7.252873563218391,903,engine_ignition,66.43
Smart ForFour,economy,petrol,115.75335095016868,4.517647058823529,45.775862068965516,10.751598515561517,1.1,5.424367816091954,7.959770114942529,7.676300578034682,917,break_bug,26.65
Renault Kaptur,standart,petrol,108.97768790712904,3.0588235294117645,44.367816091954026,9.82342951607593,0.1,4.228045977011494,7.853448275862069,8.908045977011493,752,gear_stick,43.38
Kia Sportage,standart,petrol,110.63401051047528,3.573529411764706,43.660919540229884,9.653833361495497,0.1,4.970977011494253,7.95,6.775862068965517,824,break_bug,43.91
Hyundai Solaris,economy,petrol,119.45961493972298,3.1205882352941177,45.35057471264368,9.780721554091151,0.1,4.662011494252873,8.042528735632185,16.71551724137931,904,wheel_shake,39.84
Hyundai Solaris,economy,petrol,188.0,3.144117647058824,50.2816091954023,13.016930093989995,0.0,4.185287356321839,7.964367816091953,7.454022988505747,891,electro_bug,30.74
VW Polo,economy,petrol,197.15691576068588,2.9588235294117644,50.14942528735632,14.573337548339916,0.1,4.03712643678161,8.102873563218392,19.64423076923077,797,engine_fuel,37.99
VW Polo,economy,petrol,158.95046515026252,3.7735294117647062,49.63793103448276,14.550329169184884,0.1,4.0504597701149425,8.145402298850575,17.904761904761905,715,engine_fuel,46.33
Renault Sandero,standart,petrol,172.0,3.1029411764705883,43.741379310344826,9.476884585089499,0.1,4.637413793103448,8.085632183908046,15.163793103448276,861,another_bug,114.26
Nissan Qashqai,standart,petrol,193.99972314438477,4.017647058823529,49.93103448275862,13.869993480707679,0.1,4.099712643678161,7.799425287356321,9.080459770114942,964,engine_overheat,41.5
VW Polo,economy,petrol,108.068607540993,2.9911764705882353,44.94252873563219,10.005612669797562,0.1,4.442183908045977,7.827586206896552,9.335260115606937,816,gear_stick,49.31
VW Polo VI,economy,petrol,100.82241211909948,4.585294117647059,44.40229885057471,9.83324521446223,0.1,4.522758620689656,7.789080459770115,8.798850574712644,1008,gear_stick,25.61
Kia Sportage,standart,petrol,186.2609447907408,3.4911764705882353,44.229885057471265,9.966070937380909,0.35,4.823678160919541,8.152298850574713,14.89516129032258,830,another_bug,64.54
VW Polo VI,economy,petrol,121.87675556488696,4.161764705882353,44.833333333333336,11.162531946673255,0.1,5.36316091954023,7.998850574712644,7.022988505747127,928,break_bug,37.57
VW Polo VI,economy,petrol,158.57831720731326,2.264705882352941,43.95402298850575,11.01749323269211,0.1,4.513908045977011,8.01206896551724,18.37719298245614,876,engine_check,57.19
Smart Coupe,economy,petrol,169.81773298265716,2.947058823529412,48.752873563218394,12.725281732170492,0.1,3.9363793103448272,8.057471264367816,8.086206896551724,933,engine_ignition,48.05
Smart Coupe,economy,petrol,170.82006667830802,3.0323529411764705,49.04597701149425,14.08595253671261,0.1,4.376091954022988,8.059770114942529,7.528735632183908,1042,engine_ignition,70.15
VW Tiguan,economy,petrol,188.88007362361316,3.920588235294118,45.0,10.1628360704195,0.1,4.660114942528736,8.029310344827586,17.549180327868854,837,another_bug,64.04
VW Tiguan,economy,petrol,94.95104378243596,3.8029411764705885,44.36206896551724,10.065160438571048,0.1,4.4255172413793105,7.813218390804598,8.99421965317919,804,gear_stick,32.74
Hyundai Solaris,economy,petrol,117.37932683464746,2.3294117647058825,46.0632183908046,10.45173454025726,0.1,4.56948275862069,7.841379310344828,9.591954022988507,809,gear_stick,51.38
Smart Coupe,economy,petrol,199.7326420812254,3.0264705882352945,50.247126436781606,14.518549737924644,0.1,4.001781609195402,7.875287356321839,9.574712643678161,958,engine_overheat,53.37
MINI CooperSE,business,electro,197.0,3.2176470588235295,44.339080459770116,11.392877364427639,0.45,4.744252873563219,8.14655172413793,15.558558558558559,744,another_bug,99.72
Kia Rio X,economy,petrol,117.06587708819922,2.9941176470588236,44.247126436781606,10.702593700880076,0.1,5.388505747126437,8.030459770114943,6.689655172413793,995,break_bug,31.37
Kia Rio X-line,economy,petrol,171.49987106854618,4.129411764705883,51.55172413793103,15.420321867261208,0.1,4.0471264367816095,8.075862068965517,16.68103448275862,930,engine_fuel,24.42
Kia Rio,economy,petrol,175.018202470319,3.076470588235294,50.52873563218391,15.164865905431071,0.1,4.2428735632183905,8.057471264367816,16.940677966101696,927,engine_fuel,35.18
Kia Rio,economy,petrol,179.5522797000664,3.7764705882352945,48.87931034482759,12.476675468068375,0.1,4.230804597701149,7.768965517241379,8.127167630057803,917,engine_overheat,43.08
VW Polo VI,economy,petrol,182.0,4.026470588235294,43.89080459770115,11.172562719912714,0.3,4.775344827586207,8.09655172413793,14.94308943089431,933,another_bug,82.8
Renault Kaptur,standart,petrol,160.61287085320126,3.5029411764705882,48.91379310344828,13.737781096663193,0.1,4.165114942528736,8.092528735632184,16.23015873015873,776,engine_fuel,37.38
Kia Rio X-line,economy,petrol,190.77490008929456,3.4647058823529413,50.12643678160919,14.546162990641745,0.1,3.908793103448276,7.804597701149425,8.641618497109826,950,engine_overheat,26.88
Smart Coupe,economy,petrol,183.123786608318,2.6999999999999997,51.4080459770115,14.905875928645921,0.1,4.158448275862069,7.941379310344828,7.902298850574713,844,engine_ignition,61.07
VW Polo VI,economy,petrol,122.0753626706026,4.220588235294118,45.10919540229885,11.309856892670897,0.4,5.34816091954023,7.98448275862069,7.804597701149425,925,break_bug,26.3
Smart ForTwo,economy,petrol,187.41893703252452,3.0470588235294116,49.1551724137931,14.51545127416454,0.1,4.269310344827586,7.925287356321839,7.32183908045977,950,engine_ignition,63.0
Nissan Qashqai,standart,petrol,197.86660900892468,2.8323529411764703,50.62643678160919,15.598413731194157,0.1,4.105862068965517,7.9637931034482765,6.781609195402299,873,engine_ignition,56.66
Audi A4,premium,petrol,121.22832764963198,2.6,44.02298850574713,9.009920045444392,0.1,5.28,8.010344827586207,7.396551724137931,733,break_bug,58.55
Kia Rio,economy,petrol,200.0,4.602941176470588,47.9367816091954,12.896274632958045,0.0,4.360862068965517,7.957471264367816,7.775862068965517,826,electro_bug,27.51
Smart ForTwo,economy,petrol,107.3940726292436,3.1882352941176473,44.67816091954023,10.790162778346014,0.1,5.23632183908046,7.954597701149424,6.574712643678161,882,break_bug,36.53
VW Polo,economy,petrol,175.95194330921174,3.423529411764706,50.7816091954023,14.179628216390565,0.1,3.8449425287356322,8.058045977011494,7.586206896551724,790,engine_ignition,41.01
Mercedes-Benz E200,business,petrol,114.53896700178572,3.3058823529411767,44.810344827586206,9.40444532058755,0.21,5.26603448275862,8.194827586206896,7.5,826,break_bug,32.98
Smart ForTwo,economy,petrol,162.97388706429427,2.802941176470588,43.666666666666664,10.326089822444633,0.41,4.471264367816092,8.048275862068966,18.23076923076923,943,engine_check,47.28
Smart Coupe,economy,petrol,188.5402467491171,3.2294117647058824,49.793103448275865,14.196912414495044,0.1,4.193448275862068,7.8229885057471265,8.988505747126437,900,engine_overheat,40.81
Kia Rio X,economy,petrol,194.1753029634478,4.629411764705883,44.86206896551724,10.331692544745364,0.1,4.6242528735632185,8.10344827586207,15.054054054054054,981,another_bug,61.86
Hyundai Solaris,economy,petrol,106.75414752110564,3.5058823529411764,43.798850574712645,9.212946335134857,0.1,4.394885057471265,7.7827586206896555,9.803468208092486,939,gear_stick,23.4
VW Polo VI,economy,petrol,182.72827326920896,3.538235294117647,49.61494252873563,13.674414138082822,0.1,3.9895977011494255,8.083333333333334,16.293650793650794,876,engine_fuel,41.49
Nissan Qashqai,standart,petrol,197.7856478750067,4.073529411764706,45.02298850574713,10.686793764240266,0.19,4.674942528735633,8.006896551724138,16.218487394957982,838,another_bug,61.71
Renault Sandero,standart,petrol,177.5200026079718,2.9647058823529413,50.247126436781606,15.173443023842488,0.1,3.8778735632183907,8.01264367816092,8.034682080924856,902,engine_ignition,54.6
Kia Rio X-line,economy,petrol,105.07025631452534,3.2558823529411764,44.867816091954026,9.835044034305783,0.1,4.469655172413793,7.82183908045977,8.706896551724139,853,gear_stick,36.3
Skoda Rapid,economy,petrol,189.35586834051227,2.411764705882353,50.02873563218391,14.439600398342392,0.1,4.281149425287356,8.03103448275862,6.971264367816092,989,engine_ignition,57.69
Hyundai Solaris,economy,petrol,187.6855064128162,3.9647058823529413,50.764367816091955,16.122963030450396,0.1,4.120057471264368,8.122988505747127,18.926829268292682,971,engine_fuel,35.65
Skoda Rapid,economy,petrol,172.97416566503074,3.4205882352941175,45.258620689655174,10.905098258553307,0.1,4.779655172413793,8.170114942528736,19.565217391304348,898,another_bug,78.4
Renault Sandero,standart,petrol,163.0,3.3911764705882352,43.91379310344828,8.891025187333678,0.1,4.08448275862069,8.068390804597701,16.58974358974359,928,engine_check,43.63
Kia Rio,economy,petrol,200.0,3.985294117647059,51.229885057471265,14.522616326193091,0.0,4.283908045977012,7.978735632183907,6.712643678160919,975,electro_bug,29.02
Smart ForTwo,economy,petrol,160.29955748651884,2.7852941176470587,44.252873563218394,10.333422277849703,0.1,4.43367816091954,8.158045977011493,15.458333333333334,905,engine_check,55.94
Renault Kaptur,standart,petrol,174.2323421865034,2.3676470588235294,49.60919540229885,14.14937350016411,0.1,4.094540229885058,8.079885057471264,17.598214285714285,871,engine_fuel,50.9
Kia Rio,economy,petrol,187.0,3.291176470588235,44.97701149425287,11.525771085254716,0.1,4.741379310344827,8.049425287356321,16.950819672131146,856,another_bug,102.83
Kia Rio X,economy,petrol,119.0,3.605882352941176,45.275862068965516,10.375259205812714,0.1,4.635919540229885,8.01551724137931,18.0,947,wheel_shake,28.54
Smart ForFour,economy,petrol,186.52739715925645,3.652941176470588,49.62643678160919,14.116918556902675,0.0,4.114712643678161,8.039080459770116,8.017241379310345,904,electro_bug,28.8
VW Tiguan,economy,petrol,113.6999862311522,3.097058823529412,43.5632183908046,11.015702034649976,0.1,5.206494252873563,7.975862068965517,7.074712643678161,853,break_bug,37.66
VW Polo VI,economy,petrol,196.9130994403571,3.35,49.86206896551724,14.134917543464274,0.1,4.329080459770115,7.883333333333334,9.333333333333334,901,engine_overheat,50.21
Kia Sportage,standart,petrol,121.24524143719294,3.355882352941176,44.632183908045974,10.142470589252087,0.77,5.428965517241379,7.980459770114942,7.373563218390805,829,break_bug,39.48
Nissan Qashqai,standart,petrol,162.64498781723017,4.261764705882353,49.59770114942529,12.407306974562976,0.1,4.057873563218391,8.052873563218391,17.421875,941,engine_fuel,36.26
Tesla Model 3,premium,electro,162.20798690672322,2.9529411764705884,44.82183908045977,8.964115039865545,0.21,4.505229885057471,9.239655172413793,24.084033613445378,882,engine_check,77.98
VW Tiguan,economy,petrol,174.1970035444966,3.7323529411764707,50.07471264367816,14.733475849594711,0.0,4.634310344827586,7.966091954022988,7.189655172413793,829,electro_bug,32.99
Skoda Rapid,economy,petrol,156.0,2.682352941176471,43.833333333333336,9.83745545683055,0.1,4.642931034482759,8.121264367816092,15.72972972972973,826,engine_check,58.76
VW Polo VI,economy,petrol,150.0,2.5029411764705882,44.71264367816092,9.88828704661386,0.1,4.624425287356321,8.195977011494252,16.3,811,engine_check,55.43
Smart ForTwo,economy,petrol,159.1264405471572,2.873529411764706,43.12643678160919,9.845986944252209,0.1,4.528333333333333,8.063793103448276,14.626016260162602,722,engine_check,51.42
VW Polo,economy,petrol,160.0,3.182352941176471,45.2816091954023,11.201569137971129,0.1,4.473218390804598,8.125862068965517,17.35576923076923,846,engine_check,43.18
Kia Rio X,economy,petrol,113.08659318038411,3.5500000000000003,44.51149425287356,10.551683155188144,0.1,5.531609195402299,8.079310344827586,8.086206896551724,916,break_bug,26.94
VW Polo,economy,petrol,187.2592463548736,4.541176470588235,50.229885057471265,14.622574320395776,0.1,4.211436781609195,7.857471264367816,9.333333333333334,968,engine_overheat,37.57
Kia Rio,economy,petrol,160.6424397654032,3.4941176470588236,44.252873563218394,10.512000728927003,0.1,4.635747126436781,8.052873563218391,16.15748031496063,712,wheel_shake,36.3
VW Tiguan,economy,petrol,163.8489982505242,3.4941176470588236,50.13793103448276,14.05083455756285,0.1,4.246666666666666,8.194252873563219,17.660714285714285,877,engine_fuel,51.23
Renault Kaptur,standart,petrol,119.87759169793468,4.391176470588236,43.91954022988506,10.458526284411429,0.1,5.53867816091954,8.00919540229885,7.0344827586206895,971,break_bug,26.54
Nissan Qashqai,standart,petrol,194.40610869442816,3.011764705882353,48.7816091954023,12.34983820760027,0.1,4.048390804597701,8.059195402298851,7.689655172413793,808,engine_ignition,60.23
Kia Rio,economy,petrol,174.85272052238673,3.844117647058823,51.201149425287355,14.440221558936848,0.1,4.105804597701149,8.116666666666667,18.318181818181817,826,engine_fuel,37.2
MINI CooperSE,business,electro,148.0,2.6676470588235297,44.38505747126437,9.272746177534385,0.1,4.649425287356322,8.205172413793104,14.79646017699115,804,engine_check,93.52
Smart Coupe,economy,petrol,169.30981183130672,3.0294117647058822,49.56896551724138,13.850705291570845,0.1,3.995172413793103,8.022413793103448,7.827586206896552,842,engine_ignition,50.32
Kia Sportage,standart,petrol,187.074098906872,3.476470588235294,49.60919540229885,15.071587418907113,0.1,3.71867816091954,7.816666666666666,8.635838150289016,855,engine_overheat,32.19
Skoda Rapid,economy,petrol,129.40489267486427,3.7941176470588234,44.166666666666664,8.921678043601446,0.1,4.46528735632184,8.065517241379311,16.82758620689655,999,wheel_shake,29.42
Kia Sportage,standart,petrol,115.2952017440682,3.9705882352941178,44.59770114942529,10.020741230086001,0.1,5.421551724137931,8.102298850574712,8.264367816091953,843,break_bug,28.54
Kia Rio X-line,economy,petrol,193.16477216406687,3.4411764705882355,49.61494252873563,14.533040122389743,0.1,3.827701149425287,7.967816091954023,9.786127167630058,963,engine_overheat,32.7
Renault Kaptur,standart,petrol,197.27227601493664,3.4205882352941175,51.11494252873563,14.814401122978815,0.1,3.9691954022988507,7.873563218390805,10.439306358381502,886,engine_overheat,42.28
VW Tiguan,economy,petrol,200.0,3.1029411764705883,44.9367816091954,10.241111921911429,0.19,4.549942528735633,8.10919540229885,16.496350364963504,866,another_bug,81.04
Smart ForTwo,economy,petrol,111.33249858806576,4.235294117647059,44.08045977011494,9.62020800708219,0.1,5.223275862068966,8.045402298850576,7.712643678160919,944,break_bug,21.98
Kia Rio X,economy,petrol,169.18455338826254,3.8,47.47126436781609,11.595134599003671,0.0,3.9289655172413793,8.083333333333334,7.752873563218391,875,electro_bug,24.52
Audi A3,premium,petrol,105.6956817706418,4.302941176470589,44.51724137931034,10.122786142285124,0.1,5.200919540229886,8.017816091954023,7.166666666666667,852,break_bug,36.89
VW Polo VI,economy,petrol,197.36236055663448,2.6323529411764706,50.39080459770115,14.67399597009565,0.1,4.202931034482758,8.047126436781609,7.540229885057471,922,engine_ignition,58.19
Audi A4,premium,petrol,115.08727760374153,2.4176470588235297,44.98850574712644,10.100642974867846,0.93,5.525459770114943,8.033908045977013,7.591954022988506,876,break_bug,55.23
Kia Sportage,standart,petrol,183.0,3.679411764705882,44.327586206896555,9.94503029990034,0.1,4.66316091954023,8.089080459770114,15.037037037037036,785,another_bug,61.81
Smart Coupe,economy,petrol,115.8856474359196,4.088235294117647,44.63793103448276,10.72466490446836,0.1,5.337183908045977,8.040804597701149,7.459770114942529,960,break_bug,27.24
Kia Sportage,standart,petrol,174.0,3.364705882352941,45.12643678160919,11.082251182694208,0.1,4.796206896551724,8.060344827586206,17.693548387096776,945,another_bug,103.47
VW Polo,economy,petrol,157.87222778256535,3.302941176470588,44.52873563218391,10.465842133881257,0.1,4.612701149425288,8.041379310344828,18.873949579831933,1069,engine_check,58.88
Renault Sandero,standart,petrol,192.62987524934928,3.4970588235294118,50.17816091954023,14.163267031812172,0.1,4.111091954022989,8.110919540229885,17.322314049586776,782,engine_fuel,41.13
VW Polo VI,economy,petrol,132.03169743650236,3.355882352941176,44.95402298850575,11.36001307291543,0.1,4.524137931034483,8.14367816091954,14.98360655737705,809,wheel_shake,38.97
Mercedes-Benz E200,business,petrol,181.876682668727,3.614705882352941,50.32183908045977,15.044054192285708,0.1,4.002183908045977,8.076436781609194,9.82183908045977,896,engine_overheat,42.17
VW Polo,economy,petrol,168.73374160270765,2.947058823529412,43.86206896551724,10.609922734616056,0.1,4.624597701149425,8.1183908045977,18.260162601626018,804,wheel_shake,47.81
VW Polo,economy,petrol,183.84496341685332,3.152941176470588,50.94827586206897,15.707318437642218,0.1,4.39816091954023,7.9833333333333325,7.718390804597701,842,engine_ignition,53.89
Kia Rio,economy,petrol,119.49541842695204,2.8970588235294117,44.0919540229885,10.553614490717532,0.1,4.762758620689655,8.053448275862069,14.827868852459016,847,wheel_shake,49.0
VW Polo VI,economy,petrol,129.6853748483422,4.2823529411764705,44.60344827586207,10.5878209919974,0.19,4.766666666666667,8.120689655172415,17.175,999,wheel_shake,23.15
Renault Sandero,standart,petrol,200.0,3.8882352941176466,45.36206896551724,11.021311372298598,0.1,4.736091954022989,8.13390804597701,18.716535433070867,925,another_bug,61.18
Kia Rio X-line,economy,petrol,183.65447259359783,3.864705882352941,45.224137931034484,10.76825204676761,0.1,4.8404597701149426,8.052873563218391,14.547826086956523,975,another_bug,73.89
VW Polo,economy,petrol,192.25114586579247,3.0470588235294116,49.275862068965516,13.575470615478936,0.1,3.9955172413793103,7.829885057471265,8.781609195402298,900,engine_overheat,34.82
Kia Sportage,standart,petrol,200.0,3.8117647058823527,49.747126436781606,13.066940494677235,0.0,4.602816091954023,7.9816091954022985,6.971264367816092,860,electro_bug,30.73
VW Polo VI,economy,petrol,156.98298040444377,2.8441176470588236,45.827586206896555,10.35576061692009,0.1,4.529942528735632,8.137931034482758,18.910569105691057,857,engine_check,50.92
VW Tiguan,economy,petrol,179.11931840053498,3.929411764705882,47.89655172413793,13.322617114102828,0.0,4.473505747126437,8.031609195402298,7.563218390804598,909,electro_bug,29.41
Renault Sandero,standart,petrol,184.0,4.055882352941176,44.0,10.622258231760162,0.1,4.522701149425288,8.091379310344829,20.246153846153845,965,another_bug,50.03
Renault Sandero,standart,petrol,119.36515997215496,3.5441176470588234,43.747126436781606,10.615419465250902,0.1,4.539022988505747,7.824137931034484,8.467836257309942,856,gear_stick,31.62
Kia Sportage,standart,petrol,190.11791469991385,4.729411764705882,49.666666666666664,13.130440885286522,0.1,4.126954022988506,7.861494252873563,9.144508670520231,1082,engine_overheat,37.64
Kia Rio X,economy,petrol,93.0,3.5470588235294116,44.01724137931034,9.24394764527401,0.1,4.409080459770115,7.857471264367816,9.514450867052023,754,gear_stick,28.87
Kia Rio,economy,petrol,119.26061390521777,3.355882352941176,45.206896551724135,9.4307796783637,0.1,4.622126436781609,8.125287356321838,17.214876033057852,908,wheel_shake,42.77
